"Please link back to the original report when using this data: 
,Nigeria,,Real Estate,Data,,Black or African American,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Loneliness,,Not having to commute,,1,Yes,,1,We had the necessary Remote Tools,,My work hours,,I'm working more,1,I am not able to unplug as I should,Employee,0,,,1,11 to 50,100%,No,No,No,Yes,Yes,None,Nothing more
,United Kingdom,IT and Services,,Product,,White,,1 year - 4 years,1 year to 4 years,0,,1,1,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,0,,,0,Fewer than 10,100%,No,Yes,Partially,Yes,Yes,,No
,Finland,Marketing,,Marketing and Advertising,,White,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,,Not getting everyday exercise from cycling to work,Not having to commute,,0,,,,,,,,,,,Business owner,0,,,1,Fewer than 10,100%,Partially,Yes,No,Yes,Partially,"We have agreed with my business partner that our company can ""rent"" a part of our apartments for office use.",Nope
,China,Medical and Healthcare,,Design,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,No,Yes,Insurance,"The question about COVID-19 is logical but doesn't work well. I worked remotely before, and now I work remotely because of COVID-19 as well. Something like ""Did you start working remotely because of COVID-19?"" would be better. Cheers 💚"
,United States,Software,,Product,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,,Poor asynchronous communication practices at my company,Not having to commute,,1,I don't know,,1,"It depended on department. I run my team in a way that's conducive to remote work, so we faced some challenges but didn't skip a beat.",,,How I structure my schedule,I'm working the same amount,0,"I'm able to fit a lot more in, given the flexibility in my schedule and lack of a 1.5+ hour roundtrip commute",Employee,1,6-10 time zones,1,0,51 to 100,100%,Partially,Partially,Partially,Yes,Yes,"Equipment like standing desk, chair, monitor, webcam, etc",
,Australia,Software,,Engineering,,White,,5 years - 9 years,1 year to 4 years,0,,1,1,1,1,Difficulties with collaboration and communication,,Ability to spend time with family,,1,I don't know,,1,Proactive effort and open-mindedness from managers,,Just my location,,I'm working the same amount,0,Focussing is much easier in own office at home with own comforts and relaxed atmosphere.,Employee,0,,,1,"More than 1,001",1 to 25%,No,No,No,Yes,Yes,,
,United States,Software,,Leadership,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,1,11-15 time zones,1,0,11 to 50,100%,No,No,No,Yes,Yes,Travel,"Healthcare, retirement and benefits"
,India,Media and Publishing,,Design,,Asian or Pacific Islander,,5 years - 9 years,5 years - 9 years,0,,1,1,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,I am an editor and author. Didn't find an option for that. I have always worked from home. Prefer freelance or wfh. Thanks.
,United States,Marketing,,Marketing and Advertising,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,11 to 50,100%,No,No,No,No,No,Insurance,Does your company cover insurance and pensions
,United States,Marketing,,Product,,Hispanic or Latino,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,n/a,n/a
,United States,,Transportation,Finances,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,I don't know,,1,We had the IT infrastructure to support remote work with minor adjustments needed.,,Just my location,,I'm working more,1,Sometimes my company falls into meeting overload to track project status and individual work status instead of leveraging other collaboration tools that may save time. More meetings means less doing.,Employee,1,16+ time zones,1,0,"More than 1,001",51 to 75%,No,No,No,Yes,Yes,One time $500 allowance for home office needs.,If my employer decides to force employees back into a physical office I will be seeking a remote job.
,Portugal,Software,,Operations,,,None of,1 year - 4 years,5 years - 9 years,0,,1,0,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,,
,United States,,Website Design & Development,Operations,,Hispanic or Latino,,More than 20 years,1 year to 4 years,1,1,1,0,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,Fewer than 10,100%,No,No,No,Yes,Yes,Training,Nothing to add
,Macedonia,Marketing,,Customer Support,,White,,10 years - 14 years,1 year to 4 years,0,,1,1,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,United States,Medical and Healthcare,,Operations,,Asian or Pacific Islander,,More than 20 years,6 months to 11 months,0,,1,1,1,1,Loneliness,,Not having to commute,,1,I don't know,,1,Equipment availability and remote connectivity,,How I collaborate and communicate,,I'm working more,0,More operational tasks to fill gaps,Employee,1,2-5 time zones,0,1,"501 to 1,000",1 to 25%,No,No,No,Yes,Yes,No,I am a contractor
,India,Software,,Leadership,,Asian or Pacific Islander,,15 years - 19 years,More than 10 years,0,,1,1,1,1,Distractions at home,,Ability to have a flexible schedule,,1,Yes,,1,We have always been a remote first company,,My work hours,,I'm working the same amount,0,No,Business owner,0,,,1,Fewer than 10,100%,Yes,Yes,No,No,Yes,No,No
,Portugal,,Consulting,Operations,,White,,1 year - 4 years,1 year to 4 years,0,,1,1,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Philippines,E-commerce,,Product,,Asian or Pacific Islander,,Less than six months,Less than six months,0,,1,1,1,1,Being in a different timezone than teammates,,Ability to spend time with family,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,NONE
,United States,Travel and Tourism,,Marketing and Advertising,,White,,15 years - 19 years,Less than six months,0,,0,,1,1,Difficulties with collaboration and communication,,Not having to commute,,0,,,,,,,,,,,Employee,0,,,1,51 to 100,1 to 25%,No,No,No,Yes,Yes,,
,United States,Marketing,,Marketing and Advertising,,White,,15 years - 19 years,5 years - 9 years,0,,0,,1,1,Distractions at home,,Ability to spend time with family,,0,,,,,,,,,,,Business owner,1,6-10 time zones,1,1,Fewer than 10,100%,Yes,Yes,No,Yes,Yes,No,Remote working is the best.
,United States,Software,,Product,,White,,More than 20 years,1 year to 4 years,1,0,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,101 to 500,76 to 99%,No,No,No,Yes,Yes,,
,United States,Marketing,,Engineering,,White,,5 years - 9 years,5 years - 9 years,0,,1,1,1,1,Loneliness,,Ability to spend time with family,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,,Nope
,United States,Marketing,,Engineering,,White,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,,All of the above,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,Yes,No
,Brazil,Software,,Sales,,White,,More than 20 years,5 years - 9 years,0,,1,0,1,1,Staying motivated,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,0,,,0,Just me,26 to 50%,No,No,No,No,No,No,No
,United Kingdom,Medical and Healthcare,,Sales,,Asian or Pacific Islander,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,1,Yes,,0,,,Just my location,,I'm working more,1,,Employee,1,2-5 time zones,0,1,"More than 1,001",76 to 99%,No,No,No,Yes,Yes,,
,United States,Marketing,,,Conversion Rate Optimization,White,,15 years - 19 years,Less than six months,0,,0,,1,1,Staying motivated,,,Less in-person interaction,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,They cover travel when required,Working remote has allowed us to hire top talent across the country. I work with some of the most amazing colleagues and there're endless opportunities to find the best talent. It's as much an asset to the organization as the employees themselves.
,United States,IT and Services,,Design,,White,,10 years - 14 years,6 months to 11 months,0,,1,1,1,1,Loneliness,,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,Professional Development,I am a woman. It'd be interesting to see the break down of remote workers by gender.
,United States,,Web,Data,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,51 to 100,100%,,No,No,Yes,Yes,Travel,no
,Germany,IT and Services,,Engineering,,White,,10 years - 14 years,5 years - 9 years,0,,1,0,1,1,Loneliness,,Not having to commute,,0,,,,,,,,,,,Business owner,0,,,1,Fewer than 10,100%,No,No,No,Yes,Yes,,no
,United States,Marketing,,Product,,White,,15 years - 19 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,,na
,United States,IT and Services,,Data,,White,,10 years - 14 years,1 year to 4 years,0,,1,0,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,None,What perks do companies offer for remote employees?
,Thailand,Marketing,,Product,,,ผิวค่ำสูง175,Less than six months,Less than six months,0,,1,1,0,0,Distractions at home,,Ability to spend time with family,,0,,,,,,,,,,,Business owner,0,,,0,Just me,100%,Yes,No,No,No,No,ไม่,ไมมี
,United States,IT and Services,,Marketing and Advertising,,Black or African American,,15 years - 19 years,1 year to 4 years,0,,1,0,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,Partially,No,Yes,Yes,no,no
,United Kingdom,IT and Services,,Data,,White,,6 months - 11 months,Less than six months,0,,1,0,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Canada,Non-profit,,Marketing and Advertising,,Multiracial or Biracial,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,Yes,,1,Good communication,,How I collaborate and communicate,,I'm working more,0,No,Freelancer / Self-employed,,,,,,,,,,,,,No
,Israel,Financial Services,,Data,,White,,5 years - 9 years,5 years - 9 years,0,,1,1,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,Fewer than 10,1 to 25%,Partially,No,No,Yes,Yes,,
,South Africa,IT and Services,,Engineering,,White,,More than 20 years,Less than six months,0,,0,,1,1,Not being able to unplug,,Not having to commute,,1,I don't know,,1,We were able to remote to our machines at work. Everyone just needed access.,,How I collaborate and communicate,,I'm working the same amount,1,Nothing,Employee,1,2-5 time zones,0,1,"501 to 1,000",51 to 75%,Yes,No,No,Yes,Yes,No,No
,United States,Non-profit,,Marketing and Advertising,,White,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,Yes,,0,,,Just my location,,I'm working more,1,No,Employee,1,2-5 time zones,0,1,51 to 100,76 to 99%,No,No,No,Yes,Yes,No,No
,Portugal,Software,,Design,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,No,Yes,No,No :)
,Indonesia,Software,,Marketing and Advertising,,Asian or Pacific Islander,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,76 to 99%,No,No,No,Yes,Yes,,
,Estonia,Software,,Marketing and Advertising,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,Yes,No,Yes,Yes,Yes,"Health (sports, mental health, physical health)",
,India,Software,,Engineering,,Asian or Pacific Islander,,5 years - 9 years,5 years - 9 years,0,,1,0,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,1,2-5 time zones,0,1,11 to 50,100%,No,No,No,Yes,Yes,none,none
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Canada,Marketing,,Leadership,,White,,15 years - 19 years,5 years - 9 years,0,,0,,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,Yes,,1,Already doing it,,Just my location,,I'm working the same amount,1,Gone rural,Freelancer / Self-employed,,,,,,,,,,,,,Come to bigcalm.ca
,Australia,Software,,Customer Support,,White,,6 months - 11 months,6 months to 11 months,1,0,0,,1,1,Loneliness,,Ability to work from home,,0,,,,,,,,,,,Employee,1,11-15 time zones,1,1,51 to 100,100%,Yes,No,Yes,Yes,Yes,Pretty much anything you can think of to be honest.,It has literally been lifechanging.
,United Kingdom,Travel and Tourism,,Customer Support,,Multiracial or Biracial,,More than 20 years,5 years - 9 years,0,,1,1,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,16+ time zones,0,0,"501 to 1,000",1 to 25%,No,No,No,Yes,Yes,No,My company does not allow working remotely from anywhere and that is a big minus
,United States,IT and Services,,Human Resources,,White,,More than 20 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,I don't know,,1,Necessity,,How I collaborate and communicate,,I'm working more,0,Many people do redundant work or tasks since there was no joint or collaborative planning to assign tasks,Employee,1,11-15 time zones,1,0,"More than 1,001",100%,Partially,Yes,No,Yes,Yes,,No
,Italy,,Translation and localization,Operations,,White,,5 years - 9 years,5 years - 9 years,0,,1,0,1,1,Loneliness,,Not having to commute,,0,,,,,,,,,,,Employee,0,,,0,11 to 50,1 to 25%,No,Partially,No,Yes,Yes,Na,"No, thanks"
,Estonia,Software,,Human Resources,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,0,51 to 100,76 to 99%,No,Yes,No,Yes,Yes,No,No
,New Zealand,Media and Publishing,,Marketing and Advertising,,White,,10 years - 14 years,5 years - 9 years,0,,1,1,1,1,Being in a different timezone than teammates,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,51 to 100,76 to 99%,No,No,No,No,No,no,.
,Portugal,Marketing,,Marketing and Advertising,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,,Working for a big company from a small city where there aren't many opportunities,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,51 to 100,100%,No,No,No,No,Yes,Health insurance,No
,Canada,Non-profit,,Operations,,White,,More than 20 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to work from home,,1,I don't know,,1,Discussed action plan,,How I collaborate and communicate,,I'm working less,1,More teamwork required,Employee,0,,,0,Fewer than 10,26 to 50%,No,Yes,No,No,Yes,Office supplies for home,Working from home is assumed temporary
,Estonia,Government,,Operations,,White,,15 years - 19 years,1 year to 4 years,0,,1,0,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,Yes,,1,Trust,,Just my location,,I'm working more,1,,Employee,1,2-5 time zones,1,1,"More than 1,001",76 to 99%,No,Yes,No,Yes,Yes,No,No
,United Kingdom,Software,,Leadership,,Multiracial or Biracial,,Less than six months,6 months to 11 months,0,,0,,1,1,Loneliness,,Flexibility to work from any location,,1,Yes,,1,We all were used to working remotely and found our flow quite quickly.,,How I do my work,,I'm working the same amount,0,No,Business owner,1,2-5 time zones,1,1,Fewer than 10,100%,No,No,No,Yes,Yes,No,Viva la WFH Revolución
,Portugal,IT and Services,,Engineering,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,0,51 to 100,76 to 99%,No,No,No,Yes,Yes,No,No
,United States,Software,,Marketing and Advertising,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,No,No
,United States,IT and Services,,Design,,White,,10 years - 14 years,6 months to 11 months,0,,1,0,1,1,Being in a different timezone than teammates,,Ability to spend time with family,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,11 to 50,51 to 75%,No,No,No,Yes,Yes,Home office setup,Remote work is incredible.
,Iceland,IT and Services,,Marketing and Advertising,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,1,Yes,,1,already a distributed team,,,N/A,I'm working more,0,no,Employee,1,6-10 time zones,1,1,11 to 50,100%,Partially,Yes,No,Yes,Yes,no,no
,Algeria,,Design,Design,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Distractions at home,,Ability to spend time with family,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Nothing
,United States,Software,,Human Resources,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,Yes,,1,Infrastructure for remote work was in place,,How I collaborate and communicate,,I'm working the same amount,1,"The ability to keep up with the household, finances and social obligations has greatly improved.",Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,Home Office Stipend for office setup,No
,Portugal,IT and Services,,Customer Support,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Not having to commute,,1,No,Before 2021,1,everything,,How I collaborate and communicate,,I'm working the same amount,0,no,Employee,1,6-10 time zones,0,0,"More than 1,001",1 to 25%,No,No,No,No,No,nothing,no
,El Salvador,,Internal communications,Design,,Hispanic or Latino,,1 year - 4 years,Less than six months,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,No,Unknown,0,,"IT WAS FROM DAY TO NIGT, DUE TO COVID-19",My work hours,,I'm working more,1,IT'S MORE STRESFULL,Employee,0,,,0,Just me,100%,No,Yes,Yes,Yes,Yes,NO,NO
,United States,Non-profit,,,Program Management,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,Yes,,1,We have already built a lot of virtual systems into our day to day,,How I collaborate and communicate,,I'm working the same amount,0,,Employee,0,,,0,11 to 50,76 to 99%,No,Yes,No,Yes,Yes,Home Office Stipend,Wardrobe has definitely changed
,United States,Financial Services,,,Information Technology,White,,10 years - 14 years,Less than six months,0,,1,1,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,No,Before 2021,1,Microsoft Teams and email,,How I collaborate and communicate,,I'm working less,1,"I love the freedom, flexibility, and ownership I have of my day, to a certain extent. ;)",Employee,0,,,0,101 to 500,26 to 50%,Yes,Yes,No,Yes,Yes,n/a,n/a
,United States,Software,,Engineering,,White,,15 years - 19 years,1 year to 4 years,0,,0,,1,1,Difficulties with collaboration and communication,,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,101 to 500,51 to 75%,No,No,No,Yes,Yes,They send us snack boxes,I said not commuting was the biggest benefit but that's the biggest benefit for the planet. I really just love working from home. Hope to do it the rest of my life.
,United States,Software,,Engineering,,Asian or Pacific Islander,,10 years - 14 years,6 months to 11 months,1,0,0,,0,1,Loneliness,,Ability to work from home,,1,No,Unknown,1,Already work with off-shore teams and have a couple of distributed employees so already had a remote-friendly culture,,How I collaborate and communicate,,I'm working more,0,"I'm in the same number of meetings (was already in a lot as a manager) but now having a few in a row is brutal. I find I don't get to walk away from my desk and take breaks very often. Instead of walking to a different meeting room and taking a bathroom break along the way, I just click on the next zoom link right after I leave my last zoom. I also really miss random water cooler chats and spontaneous conversations about my current work.",Employee,1,6-10 time zones,1,1,11 to 50,100%,No,No,No,Yes,Yes,"We were able to bring home our office desk setup when the office closed due to pandemic (keyboard, external monitor, chair, desk, etc)",I live alone and I'm so ready to stop working remotely. I had worked from home 1-2 days a week before but I can't take not being in an office and around people anymore.
,France,Software,,Operations,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,Yes,,1,Regular meetings with the whole company,,My work hours,,I'm working more,1,Commute time converted in sleep time is the best,Employee,0,,,1,51 to 100,26 to 50%,Yes,No,No,Yes,Yes,,No
,Brazil,Software,,Design,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,Yes,,1,Was already remote!,,Just my location,,I'm working less,0,,Freelancer / Self-employed,,,,,,,,,,,,,
,Germany,Software,,Engineering,,White,,10 years - 14 years,5 years - 9 years,0,,1,1,1,1,Staying motivated,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,"More than 1,001",100%,No,No,Yes,Yes,Yes,Travel to meet up a few times a year (pre-COVID-19).,
,United States,,Architecture,Design,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Not having to commute,,1,I don't know,,1,Technology,,How I collaborate and communicate,,I'm working less,1,Harder to communicate with people who are hard to track down,Employee,1,2-5 time zones,0,1,101 to 500,76 to 99%,No,Yes,No,Yes,Yes,No,Nope!
,Estonia,Financial Services,,Human Resources,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Staying motivated,,Flexibility to work from any location,,1,Yes,,1,"Thinking on our feet and being already so well prepared, we already had remote working as part of our normal way of working.",,Just my location,,I'm working less,1,"After fully working in remote mode for a long time period, I see that the engagement is really getting a hit in a bad way and the company is starting to be in a standstill.",Employee,1,2-5 time zones,1,0,101 to 500,76 to 99%,No,Yes,No,Yes,Yes,,No
,India,Software,,Engineering,,Asian or Pacific Islander,,5 years - 9 years,1 year to 4 years,0,,1,0,1,1,Being in a different timezone than teammates,,Ability to spend time with family,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Ok
,Sri Lanka,Education,,Human Resources,,Asian or Pacific Islander,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Not having to commute,,1,Yes,,1,We had a work from home policy ea,,My work hours,,I'm working the same amount,1,Decision making is swift,Employee,1,6-10 time zones,1,1,101 to 500,51 to 75%,Yes,Yes,No,Yes,Yes,Furniture,
,India,IT and Services,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,1 year to 4 years,1,0,0,,1,1,Distractions at home,,Not having to commute,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Why is there restriction of ‘only US citizens can apply’ while applying for remote jobs in US based companies even when there’s no need to visit office and even when the freelancer is ready to work in US time zone?
,Spain,Media and Publishing,,Human Resources,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,1,Yes,,1,We were already hybrid remote,,How I collaborate and communicate,,I'm working less,0,,Employee,1,11-15 time zones,1,0,101 to 500,100%,No,No,No,Yes,Partially,,
,India,IT and Services,,Engineering,,Asian or Pacific Islander,,Less than six months,5 years - 9 years,0,,1,1,1,1,Staying motivated,,Ability to work from home,,0,,,,,,,,,,,Employee,0,,,1,101 to 500,76 to 99%,Partially,Partially,No,Yes,No,,
,Morocco,IT and Services,,Design,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Estonia,Financial Services,,Human Resources,,,Estonian,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,0,,,0,101 to 500,76 to 99%,No,Yes,No,Yes,Yes,no,no
,India,IT and Services,,Operations,,Asian or Pacific Islander,,Less than six months,Less than six months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to work from home,,1,Yes,,1,Proper documentation,,Just my location,,I'm working more,0,NO,Employee,0,,,1,11 to 50,100%,No,No,No,No,No,,No
,Romania,Software,,Marketing and Advertising,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Bulgaria,Software,,Marketing and Advertising,,White,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,,Ability to build a meaningful career in tech without having to live in one of the hubs,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,11 to 50,76 to 99%,No,No,No,Partially,Partially,Education budget,
,Indonesia,Software,,Engineering,,Multiracial or Biracial,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,0,11 to 50,100%,No,No,Yes,Yes,Yes,,
,United States,Software,,Marketing and Advertising,,Black or African American,,More than 20 years,5 years - 9 years,1,0,0,,1,1,Being in a different timezone than teammates,,Ability to work from home,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,0,11 to 50,76 to 99%,No,No,No,Yes,Partially,,one major thing making work harder is the overreliance on Slack.
,Vietnam,Marketing,,Marketing and Advertising,,Asian or Pacific Islander,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,51 to 100,1 to 25%,No,No,Partially,Yes,Yes,Other expenses if I need to attend meetings or conferences offline,
,United Kingdom,Financial Services,,Finances,,Asian or Pacific Islander,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Distractions at home,,Ability to spend time with family,,1,Yes,,1,Planning,,How I collaborate and communicate,,I'm working more,1,Less time wasted in commuting,Employee,1,6-10 time zones,1,1,"More than 1,001",51 to 75%,No,No,No,Yes,Yes,None,No
,Canada,Software,,Engineering,,White,,10 years - 14 years,Less than six months,1,1,1,1,1,1,Staying motivated,,Ability to spend time with family,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,101 to 500,76 to 99%,,No,No,,Yes,One time bonus for office space.,Nope
,United States,Education,,,Coaching,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,,Working with people who are less excited about remote work,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,No
,Estonia,Travel and Tourism,,Leadership,,White,,More than 20 years,1 year to 4 years,0,,1,1,1,1,Distractions at home,,Flexibility to work from any location,,1,Yes,,1,Remote work was practiced already before Covid-19,,How I collaborate and communicate,,I'm working more,1,No,Employee,1,11-15 time zones,0,0,101 to 500,51 to 75%,No,Yes,No,Yes,Yes,Ergonomic chair,No
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,United States,Marketing,,Leadership,,White,,10 years - 14 years,More than 10 years,0,,1,1,1,1,Loneliness,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,"I have worked home for 10 years but it has been much harder during the pandemic. Instead of taking my kids to school/daycare and then coming home to work in a quiet house, I had to take care of them and work in the same space. I actually rented a private office that I work in a few days a week just to get some quiet and separation."
