Country,City,Do you work remotely sometimes?,Which best describes you?,Do you set your own hours or does someone else set them for you?,How long have you worked remotely?,"In general, how would you describe your experience with remote work?","If you work from home, what room do you typically work in?","Other - Write In:If you work from home, what room do you typically work in?",How many people work remotely in your home?,"If the pandemic ended today, would you like to primarily work remotely from multiple locations (such as a co-working space or another city) or would you prefer to work from home?","On video work calls, do you prefer the camera to be on or off?","Would you describe yourself as an introvert, extrovert or an ambivert?",Do you identify as a person with a chronic illness or disability?,Is your disability or chronic illness one of the reasons you pursued remote work?,Are you a parent/guardian whose child(ren) live at home?,Is being a parent/guardian one of the reasons you pursued remote work?,Does being a parent/guardian make you want to continue to work remotely?,"If your child(ren) were unexpectedly home because of the pandemic, what type of impact did that have on your work?",Loneliness:What struggles do you have with working remotely? Select all that apply.,Working across time zones:What struggles do you have with working remotely? Select all that apply.,Difficulties with collaboration and communication:What struggles do you have with working remotely? Select all that apply.,Staying motivated:What struggles do you have with working remotely? Select all that apply.,Difficulty focusing:What struggles do you have with working remotely? Select all that apply.,Working more:What struggles do you have with working remotely? Select all that apply.,Not being able to unplug:What struggles do you have with working remotely? Select all that apply.,Career advancement or growth:What struggles do you have with working remotely? Select all that apply.,I don’t have any struggles working remotely:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,"Of those, what’s your biggest struggle with working remotely?",Why is collaboration difficult when working remotely?,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.):What benefit(s) do you experience because you work remotely?",Flexibility to live where I choose:What benefit(s) do you experience because you work remotely?,Flexibility in how I spend my time:What benefit(s) do you experience because you work remotely?,I have more time because I don't commute:What benefit(s) do you experience because you work remotely?,I feel safer:What benefit(s) do you experience because you work remotely?,It's better for me financially:What benefit(s) do you experience because you work remotely?,Flexibility in my career options:What benefit(s) do you experience because you work remotely?,The ability to better focus in my work:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,What’s the biggest benefit of working remotely?,"Would you like to work remotely, at least some of the time, for the rest of your career?",Would you recommend remote work to others?,Why would you recommend remote work to others?,Did you or your organization transition to full or partial remote work as a result of COVID-19?,Is your company planning on permanently allowing some amount of remote work?,Did you have experience working remotely prior to COVID-19?,My work hours:What has changed about your work since your started working remotely? Select all that apply.,How I collaborate and communicate:What has changed about your work since your started working remotely? Select all that apply.,How I do my work:What has changed about your work since your started working remotely? Select all that apply.,More video calls:What has changed about your work since your started working remotely? Select all that apply.,Nothing changed:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Would you say you are working less or more since you started working remotely?,Are you in more meetings as a result of the shift to remote work?,"Overall, do you feel more or less excited about your job since your shift to remote work?","Overall, do you feel more or less connected to your co-workers after your shift to remote work?","How many employees does your company have? (Include both full and part-time.) If you are part-time and have more than one job, answer these next questions with only one employer in mind.",What percentage of your company currently works remotely?,What kind of remote work structure do you currently operate under?,What kind of remote work structure would you like to have?,"At your company, is an employee's pay tied to their city/location?",Do you support pay being tied to city/location?,"At your company, is an employee paid less if they work remotely?",Based on attendance or time:How is employee performance measured at your company? Select all that apply.,Based on completion of projects:How is employee performance measured at your company? Select all that apply.,Based on the achievement of goals:How is employee performance measured at your company? Select all that apply.,Unsure:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,"Pay for some/all of things I need to work from home (e.g., internet, monitor):How does your company support you working remotely?",Have systems and tech for remote team collaboration and communication :How does your company support you working remotely?,Regular 1:1 meetings:How does your company support you working remotely?,Have one day where no meetings are scheduled:How does your company support you working remotely?,Promote flexible working hours:How does your company support you working remotely?,Offer a 4-day work week:How does your company support you working remotely?,Provide remote career growth opportunities:How does your company support you working remotely?,Help me connect with more colleagues as it relates to my work:How does your company support you working remotely?,Offer me opportunities to socialize with co-workers:How does your company support you working remotely?,Is there anything else your company could offer to improve your remote work experience?,"Does your company have an asynchronous-first policy? Asynchronous simply means work isn't happening at the same time for everyone, asynchronous is the opposite of video calls, which are synchronous.",Would you like your company to be asynchronous-first?,What are your overall feelings about asynchronous-first work?,Do you feel your company trusts you to work remotely?,Because they monitor my work:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am checked in on regularly:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am not trusted to complete tasks alone:Why don't you feel your company trusts you to work remotely? Select all that apply.,It does not feel like they trust me:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Do you think career growth is more or less difficult for remote workers to achieve?,What country do you live in?,What industry do you work in?,Other - Write In:What industry do you work in?,What best describes the work you do?,Other - Write In:What best describes the work you do?,How do you identify?,Prefer to self-describe:How do you identify?,"Are you of Hispanic, Latino, or of Spanish origin?",American Indian or Alaska Native:How would you describe yourself? Select all that apply.,Asian:How would you describe yourself? Select all that apply.,Black or African American:How would you describe yourself? Select all that apply.,Native Hawaiian or Other Pacific Islander:How would you describe yourself? Select all that apply.,White:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,Prefer not to answer:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,What generation are you a part of?,How long have you been in the professional workforce?
India,Patna,Yes - Full-Time,Employee (full or part-time),I set my own hours,Less than a year,Somewhat positive,Living room,,1 (just me),Multiple locations,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,Staying motivated,,,,,,,,Staying motivated,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,I have more time because I don't commute,I feel safer,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,It's cool.,No,,,,,,,,,,,,,,11-100,51 - 75%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,Not important,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Nah,No,Yes,,Yes,,,,,,,No impact,India,"Marketing, Media and Publishing",,Marketing,,Male,,No,,Asian,,,,,,,Generation Z (born after 1996),Less than a year
United States,New Providence,Yes - Full-Time,Employee (full or part-time),It varies,6 - 9 years,Somewhat positive,Kitchen/dining room,,1 (just me),Multiple locations,Off camera,Introvert,No,,No,,,,Loneliness,Working across time zones,Difficulties with collaboration and communication,Staying motivated,Difficulty focusing,Working more,Not being able to unplug,,,,,Working more,Because it's harder to show how psychopathic some coworkers are since communication is often done through private channels.,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,,,,Flexibility to live where I choose,Yes,Yes,,No,,,,,,,,,,,,,,101-500,100%,Fully remote,Fully remote,Unsure,No,Unsure,Based on attendance or time,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,Not important,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",,No,Yes,,Yes,,,,,,,No impact,My location is flexible,Software,,Engineering,,Male,,No,,,,,,,Prefer not to answer,,Millennial (born 1981 to 1996),10 years - 14 years
United States,,Yes - Full-Time,Employee (full or part-time),I set my own hours,Less than a year,Very positive,Office,,3 or more,Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,This does not apply to me,,Working across time zones,,,,,,,,,,Working across time zones,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,,No,,,,,,,,,,,,,,11-100,100%,Fully remote,Fully remote,No,No,No,,,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,They do this,They do this,They do this,They do this,They do this,,Yes,,Somewhat positive,Yes,,,,,,,No impact,Denmark,Software,,Product,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Indonesia,Jakarta,Yes - Full-Time,Business owner with at least one employee,It varies,3 - 5 years,Very positive,Office,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,Positive,,Working across time zones,,Staying motivated,,Working more,,,,,,Working more,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,I have more time because I don't commute,Yes,Yes,It's the most optimal way to focus on the work itself,No,,,,,,,,,,,,,,Fewer than 10,100%,Fully remote,Fully remote,No,No,No,Based on attendance or time,Based on completion of projects,Based on the achievement of goals,,,,,,,,,,,,,,Yes,,Very positive,,,,,,,,,Indonesia,Software,,Engineering,,Male,,No,,Asian,,,,,,,Millennial (born 1981 to 1996),10 years - 14 years
United States,Henrico,Yes - Full-Time,Employee (full or part-time),It varies,10 years - 14 years,Very positive,Office,,2,Home,Off camera,Introvert,No,,Yes,No,Yes,No impact,,,,,,,,Career advancement or growth,,,,Career advancement or growth,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,"For many lines of work there is no need to be physically in the same place with colleagues, and anyone peddling any other nonsense is terrified that they'll no longer be able to build a career out of Being The Loudest Person In The Conference Room. Join us!",Yes,Yes,Yes,,How I collaborate and communicate,,,,,,I’m working the same amount,No,More excited,More connected,"1,001+",1 - 25%,"Office-first, remote allowed",Fully remote,Yes,No,Unsure,Based on attendance or time,,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,Not important,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,They do this,Stop spewing hatred of remote work at every company meeting.,No,Yes,,No,,,,It does not feel like they trust me,Other - Write In,"They say they trust me but not others to work remotely, and that just makes me feel like they trust no one.",More difficult,United States,"Marketing, Media and Publishing",,Operations,,Female,,No,,,,Native Hawaiian or Other Pacific Islander,White,,,,Millennial (born 1981 to 1996),15 years - 19 years
United States,Scarborough,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,10 years - 14 years,Somewhat positive,Living room,,2,Multiple locations,On camera,Introvert,Yes,Yes,No,,,,Loneliness,,,Staying motivated,Difficulty focusing,,Not being able to unplug,Career advancement or growth,,,,Difficulty focusing,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,,,,,,,,Flexibility in how I spend my time,Yes,Yes,"I would only recommend full-time remote work to someone who thrives in an environment where they are comfortable with being on their own. If there is any energy or needs that people get from being around other people, then full-time remote work might be a serious struggle. At least WFH remote work would be.",No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My location is flexible,"Marketing, Media and Publishing",,Marketing,,Female,,No,,,,,White,,,,Generation X (born 1965 to 1980),20 or more years
United States,Orlando,Yes - Full-Time,Employee (full or part-time),I set my own hours,6 - 9 years,Very positive,Office,,2,Multiple locations,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,Staying motivated,Difficulty focusing,,Not being able to unplug,,,,,Difficulty focusing,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,Flexibility in my career options,,,,Flexibility in how I spend my time,Yes,Yes,,No,,,,,,,,,,,,,,101-500,100%,Fully remote,Fully remote,Yes,Yes,No,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,Not important,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would",They do this,They do this,They do this,,Yes,,Very positive,Yes,,,,,,,No impact,United States,Software,,Marketing,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
Brazil,Criciuma,Yes - Full-Time,Employee (full or part-time),I set my own hours,10 years - 14 years,Very positive,Office,,2,Multiple locations,On camera,Introvert,No,,No,,,,,Working across time zones,,,,,Not being able to unplug,,,,,Not being able to unplug,,,Flexibility to live where I choose,,I have more time because I don't commute,I feel safer,It's better for me financially,,,,,Flexibility to live where I choose,Yes,Yes,"Less bullshit, more focus",Yes,Yes,Yes,,How I collaborate and communicate,,,,,,I’m working the same amount,Yes,No impact,No impact,"1,001+",100%,Fully remote,Fully remote,Yes,No,No,,,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,They do this,They do this,"More async communication, fewer meetings",No,Yes,,Yes,,,,,,,No impact,Canada,Software,,Leadership,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
South Africa,Johannesburg,Yes - Full-Time,Business owner with at least one employee,I set my own hours,3 - 5 years,Very positive,I move around,,2,Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,,,,Not being able to unplug,,,,,Not being able to unplug,,,Flexibility to live where I choose,Flexibility in how I spend my time,,,,,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,It helps teammates focus their energy best. No forcing yourself to work when your brain is tired because of some set schedule.,No,,,,,,,,,,,,,,Fewer than 10,100%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,,,,,,,,,,,Yes,,Somewhat positive,,,,,,,,,South Africa,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
France,Bordeaux,Yes - Part-Time,Employee (full or part-time),It varies,1 - 2 years,Very positive,Office,,1 (just me),Home,On camera,Introvert,No,,Yes,Yes,Yes,Negative,,,,,Difficulty focusing,Working more,,,,,,Difficulty focusing,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,,,,Flexibility to live where I choose,Yes,Yes,,Yes,Yes,Yes,,,,More video calls,,,,I’m working more,Yes,More excited,No impact,11-100,1 - 25%,Office-occasional (required or encouraged to be in the office somewhat regularly),Remote-first (very close to fully remote),No,No,No,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,Not important,"They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,Not important,Not important,,No,Unsure,,Yes,,,,,,,More difficult,France,Other - Write In,Building industrie,IT/Tech,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Spain,Barcelona,Yes - Full-Time,Employee (full or part-time),It varies,6 - 9 years,Very positive,Living room,,1 (just me),Home,On camera,Introvert,No,,No,,,,,Working across time zones,,,,,,Career advancement or growth,,,,Career advancement or growth,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,"Being able to choose where you live, and not wasting time in long commutes",Yes,Yes,Yes,My work hours,,How I do my work,,,,,I’m working the same amount,No,No impact,No impact,"501-1,000",Unsure,Remote-first (very close to fully remote),Fully remote,Yes,No,Unsure,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,,No,Yes,,Yes,,,,,,,More difficult,Spain,Software,,Engineering,,Female,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Spain,La Riba,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Very positive,Bedroom,,2,Home,On camera,Introvert,No,,No,,,,,,,Staying motivated,,,,,,,,Staying motivated,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,,Yes,Unsure,Yes,,,How I do my work,,,,,I’m working more,No,More excited,No impact,11-100,51 - 75%,Remote-first (very close to fully remote),Fully remote,Yes,No,No,,,Based on the achievement of goals,,,,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,Not important,,No,Yes,,Yes,,,,,,,More difficult,Spain,Software,,Engineering,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
United States,Bailey,Yes - Full-Time,Employee (full or part-time),It varies,3 - 5 years,Very positive,Office,,2,Home,On camera,Introvert,No,,No,,,,,,Difficulties with collaboration and communication,,Difficulty focusing,,Not being able to unplug,,,,,Not being able to unplug,Communication with people with different levels of technical competency can be difficult when trying to walk them through something,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,It's better for me financially,Yes,Yes,,No,,,,,,,,,,,,,,Fewer than 10,100%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,They do this,They do this,,No,Unsure,,Yes,,,,,,,No impact,United States,Software,,Engineering,,Male,,Prefer not to answer,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Portugal,Lisbon,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,3 - 5 years,Very positive,Office,,2,Multiple locations,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,,,Working more,,,,,,Working more,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,"Own your life (working hours, location)",No,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,"Marketing, Media and Publishing",,Product,,Male,,Yes,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Jamaica,,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,3 - 5 years,Somewhat positive,Office,,2,Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,Working across time zones,,,,Working more,,,,,,Working more,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,,,It's better for me financially,,,,,It's better for me financially,Yes,Yes,Ability to work anywhere and save on travel cost,Yes,Yes,Yes,,,,More video calls,,,,I’m working more,Yes,More excited,Less connected,11-100,51 - 75%,Remote-first (very close to fully remote),Remote-first (very close to fully remote),Yes,No,No,,,Based on the achievement of goals,,,,They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Not at the moment,Yes,,Very positive,Yes,,,,,,,Less difficult,Jamaica,Software,,Engineering,,Male,,No,,,Black or African American,,,,,,Millennial (born 1981 to 1996),6 - 9 years
United Kingdom,Nuneaton,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,3 - 5 years,Very positive,Office,,1 (just me),Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,Working more,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,,,,Flexibility in how I spend my time,Yes,Yes,,Yes,,Yes,,,,,,,,I’m working more,Yes,More excited,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My location is flexible,Software,,IT/Tech,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
United States,Newton Center,Yes - Full-Time,Business owner with at least one employee,I set my own hours,6 - 9 years,Very positive,I move around,,2,Multiple locations,On camera,Extrovert,No,,No,,,,,,,Staying motivated,Difficulty focusing,,,,,,,Difficulty focusing,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,,,,,Flexibility to live where I choose,Yes,Yes,,No,,,,,,,,,,,,,,11-100,100%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,,,,,,,,,,,Yes,,Very positive,,,,,,,,,United States,"Education, E-commerce",,Marketing,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Portugal,Porto,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,6 - 9 years,Very positive,Living room,,2,Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My location is flexible,Software,,IT/Tech,,Male,,No,,,,,White,,,,Generation Z (born after 1996),6 - 9 years
Portugal,Lisbon,Yes - Full-Time,Employee (full or part-time),I set my own hours,6 - 9 years,Very positive,Office,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,Difficulty focusing,,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,It's better for me financially,Yes,Yes,"Better salaries, better work environment and ridiculously higher quality of life.",No,,,,,,,,,,,,,,101-500,100%,Fully remote,Fully remote,Unsure,No,No,,,Based on the achievement of goals,,Other - Write In,360 feedback,They do this,They do this,They do this,They do this,They do this,Not important,They do this,They do this,They do this,,Yes,,Very positive,Yes,,,,,,,No impact,Portugal,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
United Kingdom,Islington,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,1 - 2 years,Very positive,Office,,1 (just me),Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,Working across time zones,,,,,,,,,,Working across time zones,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,,The ability to better focus in my work,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,,Yes,,Yes,,How I collaborate and communicate,How I do my work,,,,,I’m working less,Yes,No impact,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom,Software,,Other - Write In,CEO,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
United States,Meridian,Yes - Full-Time,Business owner with at least one employee,I set my own hours,6 - 9 years,Very positive,Office,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,No impact,Loneliness,,,,,,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,,No,,,,,,,,,,,,,,Fewer than 10,100%,Fully remote,Fully remote,No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,,,,,,,,,,,Yes,,Very positive,,,,,,,,,United States,Software,,Engineering,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),10 years - 14 years
Netherlands,Bennekom,Yes - Full-Time,Employee (full or part-time),I set my own hours,1 - 2 years,Very positive,I move around,,1 (just me),Home,On camera,Introvert,No,,No,,,,,Working across time zones,,,,,Not being able to unplug,,,Other - Write In,Not being able to connect with colleagues enough socially,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,,,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,,No,,,,,,,,,,,,,,11-100,100%,Fully remote,Fully remote,Unsure,,No,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,They do this,They do this,They do this,They do this,They do this,They do this,They do this,,Yes,,Very positive,Yes,,,,,,,No impact,My location is flexible,Software,,Design,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),3 - 5 years
Germany,Berlin,Yes - On occasion,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Very positive,Living room,,1 (just me),Multiple locations,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,Working more,Not being able to unplug,,,,,Working more,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,The ability to better focus in my work,,,Flexibility to live where I choose,Yes,Yes,"With remote work there's more options to live life like it suits you. There's less of a need to compromise. Being closer to family as they won't be around forever, keep in touch with friends across the globe by living and working somewhere for a couple of months. Or if you have a passion like surfing or skiing it's possible to stay in a place perfect for that. No need to have a long-distance relationship, if the partner is location-bound e.g. a doctor studying in a hospital. Not working far away from one's children means no need to give up watching them grow. Life is not just work. With remote work's flexibility it's possible to optimize both work and other aspects of life as there's less inter-dependence.",Yes,Unsure,Yes,,,,,Nothing changed,,,I’m working more,No,More excited,Less connected,11-100,1 - 25%,"Office-first, remote allowed",Remote-first (very close to fully remote),No,No,No,,Based on completion of projects,Based on the achievement of goals,,,,They do this,They do this,Not important,They do this,They do this,They do this,Not important,"They don't do this, but I wish they would","They don't do this, but I wish they would",More async communication / time zones,No,Yes,,Yes,,,,,,,No impact,Germany,"Marketing, Media and Publishing",,IT/Tech,,Male,,No,,,,,White,,,,Millennial (born 1981 to 1996),6 - 9 years
